16F	-276.179	855.717	3146.03
16F	-347.779	920.916	3455
16F	-261.614	842.539	3083.66
190H	1613.21	636.172	3368.1
190H	1536.6	609.042	3158.27
190H	1601.11	631.912	3334.61
190H	1552.45	614.564	3201.38
190H	1669	655.751	3520.31
190H	1504.59	597.613	3070.24
190H	1631.45	642.521	3417.81
190H	1625.98	640.718	3402.96
22G	-704.173	794.68	3113.98
22G	-777.121	831.993	3307.24
22G	-788.851	838.107	3338.93
22G	-892.854	891.373	3614.44
22G	-698.724	791.908	3099.69
22G	-840.651	864.768	3476.51
22G	-824.123	856.261	3432.45
22G	-691.649	788.356	3081.2
87B	-116.514	33.2246	3203.63
87B	-158.573	18.9417	3443.15
87B	-110.953	35.1915	3172.38
87B	-197.739	5.49418	3666.73
87B	-177.634	12.3434	3551.4
87B	-152.763	21.0099	3409.63
87B	-164.581	16.9059	3478.07
87B	-100.272	38.7779	3110.58
66A	-274.628	319.135	3180.63
66A	-268.194	318.159	3151.88
66A	-382.125	334.686	3650.43
66A	-326.316	326.728	3406.89
66A	-322.643	326.093	3390.07
66A	-354.487	330.764	3529.98
66A	-339.656	328.576	3464.7
66A	-256.331	316.564	3100.24
35H	-311.058	688.367	3170.66
35H	-364.672	722.815	3393.06
35H	-395.277	742.215	3519.53
35H	-304.702	684.06	3143.79
35H	-424.481	761.163	3640.93
35H	-380.391	732.77	3458.22
35H	-363.614	722.209	3388.76
35H	-291.233	675.584	3088.36
236F	1025.69	-47.1262	3486.46
236F	975.31	-24.6956	3202.98
236F	998.144	-34.8507	3331.26
236F	1046.71	-56.54	3604.36
236F	971.605	-23.0139	3181.93
236F	1022.55	-45.5543	3467.64
236F	1019.83	-44.4951	3453.2
236F	957.807	-17.0452	3105.14
273C	677.663	-524.946	3229.62
273C	704.123	-603.517	3557.78
273C	712.209	-627.287	3657.04
273C	673.105	-511.875	3175.13
273C	686.011	-549.809	3333.87
273C	698.933	-588.302	3494.33
273C	669.903	-502.149	3134.6
273C	698.683	-586.883	3488.77
40B	255.634	648.718	3227.13
40B	241.766	684.854	3486.15
40B	233.153	706.139	3641.13
40B	244.702	676.377	3427.05
40B	258.605	640.995	3171.95
40B	264.148	627.408	3073.81
40B	239.302	690.837	3529.44
40B	243.072	681.166	3460.91
112G	-700.551	-299.341	3134.69
112G	-774.999	-333.698	3334.72
112G	-894.687	-388.842	3655.32
112G	-780.817	-336.428	3349.98
112G	-694.794	-296.697	3119.24
112G	-837.967	-362.791	3503.36
112G	-820.825	-354.879	3457.42
112G	-696.701	-297.653	3124.46
129C	169.943	-529.58	3251.89
129C	136.721	-627.357	3660.6
129C	148.805	-591.756	3512.18
129C	154.499	-575.29	3443.23
129C	173.367	-519.283	3208.78
129C	145.918	-600.163	3547.41
129C	151.054	-585.411	3485.35
129C	179.886	-500.601	3130.51
19B	129.441	905.364	3230.5
19B	109.506	952.566	3442.98
19B	105.041	962.77	3489.14
19B	100.311	973.716	3538.42
19B	133.042	897.413	3194.1
19B	107.776	956.348	3459.96
19B	143.079	873.955	3088.97
30E	240.627	865.882	3487.25
30E	255.141	814.87	3223.19
30E	257.83	805.128	3172.58
30E	232.076	894.835	3638.61
30E	238.299	873.234	3526.58
30E	243.816	854.11	3427.17
30E	242.14	859.917	3457.12
30E	263.174	786.237	3075.02
140A	175.514	-665.261	3653.79
140A	203.991	-564.757	3252.78
140A	208.867	-547.345	3183.52
140A	188.629	-618.779	3468.51
140A	183.305	-637.311	3542.3
140A	190.36	-612.631	3444.41
140A	187.509	-622.977	3485.81
140A	217.539	-516.209	3058.96
228D	1257.27	140.7	3437.77
228D	1192.95	146.392	3181.25
228D	1290.31	137.526	3569.55
228D	1194.31	146.452	3186.55
228D	1230.19	143.151	3329.63
228D	1194.27	146.458	3186.5
228D	1258.3	140.337	3442.42
228D	1255.85	140.836	3432.34
228D	1170.58	148.706	3091.58
21B	-869.381	767.166	3090.38
21B	-865.546	765.552	3081.63
21B	-949.547	801.367	3274.44
21B	-968.783	809.453	3318.75
21B	-1094.27	863.028	3606.95
21B	-1029.84	835.568	3459.14
21B	-1014.23	828.896	3423.07
21B	-864.57	765.111	3079.51
34A	-525.351	686.691	3140.53
34A	-590.732	719.183	3348.72
34A	-678.709	762.606	3628.33
34A	-637.66	742.387	3498.28
34A	-621.126	734.126	3445.51
34A	-519.182	683.66	3120.76
34A	-594.654	721.033	3361.16
34A	-508.383	678.344	3086.81
122D	-806.916	-445.655	3124
122D	-885.425	-487.949	3315.72
122D	-895.846	-493.519	3341.3
122D	-1025.1	-563.629	3656.88
122D	-802.127	-443.042	3112.84
122D	-959.918	-528.335	3497.88
122D	-810.316	-447.328	3132.78
122D	-943.502	-519.316	3457.76
241C	425.137	-160.415	3344.5
241C	425.364	-158.162	3325.88
241C	425.208	-140.789	3178.39
241C	425.089	-186.186	3563.41
241C	425.164	-199.266	3674.34
241C	425.246	-184.163	3548.58
241C	425.289	-135.968	3137.59
241C	424.96	-175.754	3474.86
258G	1320.03	-236.923	3323.22
258G	1346.83	-250.838	3419.3
258G	1276.27	-214.713	3166.54
258G	1281.44	-217.296	3184.99
258G	1347.91	-251.129	3422.78
258G	1383.55	-269.469	3550.69
258G	1349.09	-251.907	3427.65
258G	1257.57	-205.189	3099.2
219A	1323.23	302.802	3190.09
219A	1387.94	309.167	3411.53
219A	1318.1	302.355	3172.23
219A	1363.83	306.725	3328.96
219A	1428.1	312.913	3549.18
219A	1390.32	309.329	3419.69
219A	1292.07	299.958	3083.09
219A	1394.08	309.679	3432.72
16G	-229.797	847.687	3179.16
16G	-304.114	919.671	3527.36
16G	-278.749	895.036	3408.48
16G	-276.478	893.159	3398.48
16G	-328.222	942.862	3639.94
16G	-223.806	841.915	3151.36
16G	-289.802	905.78	3460.4
16G	-209.281	828.049	3084.07
274G	800.738	-443.916	3216.86
274G	795.849	-435.382	3177.11
274G	838.132	-510.475	3527.22
274G	851.156	-533.336	3634.14
274G	814.579	-468.432	3331.85
274G	832.321	-500.375	3479.78
274G	831.883	-499.158	3474.8
274G	789.706	-424.622	3126.63
179A	1340.88	789.577	3180.92
179A	1408.53	831.985	3407.3
179A	1387.29	818.666	3336.31
179A	1344.97	792.046	3194.84
179A	1451.6	859.087	3551.43
179A	1417.92	837.774	3438.85
179A	1411.76	833.967	3418.35
179A	1306.91	768.161	3067.46
236H	1081.36	-5.19182	3474.23
236H	1027.41	13.3049	3198.08
236H	1053.52	4.40975	3331.1
236H	1105.08	-13.3775	3595.8
236H	1024.19	14.1566	3181.84
236H	1079.07	-4.2923	3461.88
236H	1076.3	-3.48115	3448.62
236H	1008.55	19.739	3101.64
219E	1363.43	302.587	3191.67
219E	1428.48	308.469	3404.59
219E	1405.24	306.321	3328.73
219E	1356.62	301.831	3169.05
219E	1471.1	312.364	3544.28
219E	1431.89	308.762	3415.99
219E	1435.6	309.022	3428.36
219E	1329.83	299.392	3081.48
17A	-160.343	942.067	3188.89
17A	-201.448	992.979	3404.61
17A	-205.073	997.852	3424.41
17A	-246.871	1049.63	3643.43
17A	-154.43	934.319	3157.12
17A	-226.18	1024.04	3535.4
17A	-212.446	1006.21	3461.13
17A	-139.835	916.237	3080.91
185B	875.312	639.261	3222.38
185B	869.769	634.003	3183.24
185B	916.045	677.527	3503.09
185B	933.53	693.79	3622.3
185B	891.943	654.907	3336.51
185B	913.179	674.872	3483.22
185B	909.975	672.113	3461.72
185B	855.943	621.09	3087.21
107B	-204.898	-280.266	3673.51
107B	-122.169	-214.619	3205.72
107B	-164.441	-248.181	3444.83
107B	-116.417	-210.046	3173.59
107B	-158.304	-243.145	3409.95
107B	-183.999	-263.6	3554.46
107B	-170.959	-253.306	3482.01
90C	286.303	-53.5508	3637.71
90C	301.831	-22.9386	3239.84
90C	293.062	-40.4359	3468.83
90C	295.029	-36.5201	3419.03
90C	304.739	-17.4769	3171
90C	290.68	-45.1552	3530.15
90C	292.874	-40.599	3469.99
90C	309.006	-9.02897	3061.94
205F	855.656	355.593	3222.87
205F	911.04	373.179	3623.51
205F	895.424	368.355	3510.56
205F	849.943	353.716	3181.74
205F	838.285	350.04	3097.15
205F	871.037	360.491	3334.38
205F	891.572	367.131	3483.11
205F	889.183	366.359	3465.58
197E	1117.04	548.808	3196.8
197E	1174.21	576.257	3451.66
197E	1148.19	563.867	3335.05
197E	1203.41	590.256	3581.4
197E	1114.95	547.858	3187.34
197E	1175.6	576.91	3457.35
197E	1171.6	575.027	3439.43
197E	1091.09	536.373	3081.24
17B	-119.555	901.638	3194.77
17B	-180.473	978.652	3539.95
17B	-157.501	949.398	3409.39
17B	-161.505	954.729	3432.68
17B	-199.393	1002.47	3646.44
17B	-114.086	894.726	3164
17B	-100.014	877.164	3084.98
17B	-167.485	962.031	3465.86
201A	336.331	443.949	3309.5
201A	341.655	430.476	3118.6
201A	329.659	460.993	3547.8
201A	326.289	469.479	3667.98
201A	335.644	445.555	3332.38
201A	340.189	434.079	3170.58
201A	330.395	459.384	3525.62
201A	332.006	454.46	3458.26
219F	1316.83	228.027	3170.87
219F	1321.99	228.106	3188.97
219F	1362.46	228.653	3327.67
219F	1386.65	228.915	3410.35
219F	1426.51	229.399	3547.27
219F	1389.03	228.829	3418.58
219F	1393.04	228.91	3432.08
219F	1291.81	227.798	3085.12
163H	711.754	993.664	3541.46
163H	686.817	925.975	3244.42
163H	694.76	947.576	3339
163H	681.487	911.265	3179.02
163H	706.246	978.827	3476.75
163H	708.918	985.597	3506.01
163H	673.268	888.866	3080.74
44A	-522.299	563.951	3142.66
44A	-587.569	587.99	3351.63
44A	-675.373	620.18	3632.01
44A	-515.956	561.56	3122.48
44A	-591.032	589.268	3362.55
44A	-506.008	558.136	3091.25
44A	-634.331	605.046	3500.85
44A	-617.549	598.934	3447.27
52B	-730.21	403.529	3115.86
52B	-927.464	435.634	3628.6
52B	-724.895	402.647	3102.34
52B	-805.009	415.756	3310.45
52B	-816.059	417.404	3339.09
52B	-854.55	423.616	3439.02
52B	-871.235	426.409	3482.59
52B	-722.392	402.392	3096.14
238E	1297.72	50.6072	3429.63
238E	1271.04	55.9802	3328.24
238E	1231.25	63.3947	3177.23
238E	1332.57	43.9083	3562.12
238E	1297.13	51.0069	3427.44
238E	1233.69	63.022	3186.28
238E	1299.79	50.2558	3437.98
238E	1208.97	67.7247	3092.54
259D	1321.33	-214.151	3162.09
259D	1394.49	-249.486	3410.88
259D	1368.7	-236.88	3323.15
259D	1328.09	-217.377	3185.26
259D	1396.45	-250.447	3417.39
259D	1398.35	-251.348	3424.02
259D	1433.84	-268.561	3544.4
259D	1302.49	-204.835	3097.97
97H	-69.1119	-103.776	3211.96
97H	-107.856	-129.096	3454.84
97H	-63.8689	-100.25	3179.37
97H	-142.598	-151.646	3671.42
97H	-101.578	-124.864	3416.02
97H	-124.504	-139.813	3559.24
97H	-112.104	-131.746	3481.08
97H	-53.7371	-93.6552	3115.98
170C	180.403	225.904	3234.84
170C	1640.69	855.844	3365.13
170C	1564.3	815.505	3160.84
170C	1630.25	850.22	3337.15
170C	1697.88	885.96	3518.02
170C	1581.05	824.375	3205.52
170C	1661.83	866.88	3421.46
170C	1654.27	862.828	3401.23
170C	1527.92	796.31	3063.69
110E	248.263	-181.549	3244.39
110E	248.269	-181.548	3244.42
110E	235.502	-210.41	3470.1
110E	225.513	-232.969	3645.15
110E	252.171	-172.651	3174.78
110E	237.727	-205.446	3432.31
110E	258.715	-158.221	3061.99
110E	231.781	-218.798	3535.96
110E	235.118	-211.21	3477.02
182F	464.759	608.8	3346.73
182F	463.746	598.934	3265.3
182F	467.14	633.994	3554.8
182F	468.643	648.276	3671.97
182F	462.67	587.875	3174.53
182F	467.128	631.217	3530.82
182F	466.223	623.051	3463.09
182F	461.713	578.689	3099.84
150D	200.763	-738.065	3256.88
150D	215.022	-677.314	3058.67
150D	206.026	-715.808	3184.18
150D	215.019	-677.333	3058.76
17C	-67.5287	849.824	3201.23
17C	-106.111	899.964	3444.46
17C	-101.838	894.221	3416.93
17C	-122.088	920.117	3543.33
17C	-138.995	942.273	3650.09
17C	-62.446	843.895	3171.57
17C	-110.564	905.597	3471.74
17C	-49.1164	826.533	3087.45
219G	1376.3	214.154	3190.74
219G	1369.06	214.245	3166.83
219G	1418.18	213.939	3326.36
219G	1441.41	213.937	3401.17
219G	1484.3	213.824	3540.11
219G	1445.25	213.81	3413.87
219G	1343.16	214.232	3083.52
219G	1449.12	213.89	3426.05
291H	372.097	-780.529	3170.79
291H	369.185	-837.716	3345.31
291H	372.436	-774.637	3152.97
72A	-771.608	201.673	3113.9
72A	-848.221	200.777	3305.82
72A	-766.492	201.931	3101.32
72A	-767.221	201.888	3103.22
72A	-978.065	199.103	3631.05
72A	-860.042	200.486	3335.54
72A	-918.783	199.79	3482.65
72A	-901.95	199.962	3440.56
41H	-808.49	563.174	3103.44
41H	-886.214	585.126	3292.03
41H	-1020.62	622.895	3616.84
41H	-803.448	561.689	3091.29
41H	-802.478	561.635	3089.43
41H	-901.592	589.302	3328.91
41H	-959.672	605.637	3469.59
41H	-943.25	600.99	3429.92
244B	787.756	-140.142	3643.72
244B	777.221	-129.122	3539.47
244B	745.485	-97.5643	3229.06
244B	772.093	-124.54	3491.54
244B	756.064	-108.509	3335.05
244B	740.065	-92.4682	3178.31
244B	770.645	-123.175	3477.78
244B	733.666	-86.2539	3116.57
105H	-436.067	-292.277	3665.13
105H	-318.185	-222.333	3179.36
105H	-318.192	-222.338	3179.48
105H	-311.912	-218.547	3153.5
105H	-373.12	-254.903	3405.1
105H	-303.342	-213.513	3118.39
105H	-404.274	-273.515	3533.75
105H	-368.86	-252.458	3388.3
105H	-388.773	-264.271	3470.48
187C	1170.33	580.821	3193.07
187C	1169.45	580.357	3189.48
187C	1230.43	610.291	3441.63
187C	1262.38	625.77	3573.48
187C	1204.48	597.442	3333.85
187C	1142.64	567.304	3078.73
187C	1233.21	611.594	3452.61
187C	1228.24	608.996	3432.31
205B	869.37	392.121	3220.62
205B	910.307	408.206	3506.47
205B	926.935	414.817	3622.17
205B	851.511	385.015	3094.86
205B	863.96	389.934	3181.91
205B	886.156	398.65	3336.38
205B	904.561	405.789	3464.79
205B	907.017	406.812	3482.35
186G	1009.51	595.461	3209.87
186G	1059.72	628.069	3475.89
186G	1033.28	610.778	3335.39
186G	1082.88	642.952	3599.12
186G	1004.73	592.249	3184.93
186G	985.719	580.001	3083.8
186G	1058.59	627.294	3469.86
186G	1055.07	625.026	3450.77
220G	1507.86	212.872	3194.69
220G	1571.66	212.433	3376.1
220G	1493.55	212.83	3153.89
220G	1554.27	212.635	3326.78
220G	1622.85	212.328	3521.65
220G	1581.5	212.686	3403.85
220G	1585.26	212.574	3414.78
220G	1467.75	213.013	3080.5
18C	56.2447	852.104	3221.58
18C	15.9762	921.562	3560.6
18C	26.4769	903.56	3472.34
18C	31.274	895.231	3432.13
18C	4.49654	941.269	3656.54
18C	60.8109	843.937	3182.75
18C	25.7081	905.239	3480.47
18C	72.1392	824.656	3088.42
137F	-164.276	-633.179	3207.81
137F	-255.281	-764.882	3684.32
137F	-209.832	-699.111	3446.69
137F	-158.445	-624.761	3177.33
137F	-231.355	-730.397	3559.98
137F	-202.679	-688.822	3409.31
137F	-217.378	-710.202	3487.22
137F	-150.669	-613.434	3137.09
245B	909.96	-127.292	3511.55
245B	926.349	-138.864	3625.82
245B	866.813	-96.9793	3211.06
245B	905.276	-123.845	3478.48
245B	862.527	-93.4634	3179.6
245B	884.681	-109.239	3334.11
245B	903.403	-122.719	3466.22
245B	852.921	-86.61	3111.99
42H	-695.447	549.936	3119.63
42H	-882.814	605.435	3620.99
42H	-768.107	571.417	3314.04
42H	-689.741	548.208	3104.45
42H	-684.523	546.66	3090.49
42H	-814.237	585.236	3438.01
42H	-778.346	574.482	3341.65
42H	-830.315	590.003	3480.95
175E	879.921	805.035	3223.78
175E	920.413	857.47	3500.08
175E	937.856	880.129	3619.59
175E	873.802	797.118	3181.99
175E	918.276	854.532	3484.53
175E	896.388	826.34	3335.98
175E	914.594	849.766	3459.46
175E	858.994	777.846	3080.05
128E	-5.85676	-429.823	3225.55
128E	-69.3975	-525.642	3683.87
128E	-40.1692	-481.334	3472.35
128E	-42.4298	-484.822	3489.14
128E	-33.2744	-470.85	3421.91
128E	-0.801028	-422.074	3188.3
128E	-53.5889	-501.826	3570.17
128E	7.73662	-409.204	3127.13
18D	-35.1456	904.363	3207.62
18D	-71.4719	958.543	3450.74
18D	-101.137	1003.17	3650.86
18D	-66.9201	951.839	3420.7
18D	-86.002	980.732	3549.88
18D	-30.0582	896.581	3173.1
18D	-74.6076	963.564	3473.15
18D	-16.9609	877.156	3085.92
292F	460.596	-792.513	3251.57
292F	459.826	-767.473	3174.76
292F	461.739	-824.942	3352.05
292F	459.423	-760.968	3154.14
220E	1481.52	300.201	3157.29
220E	1558.42	306.242	3378.85
220E	1454.4	298.103	3079.34
220E	1494.49	301.163	3194.99
220E	1608.79	310.235	3524.19
220E	1571.53	307.286	3416.78
220E	1540.91	304.92	3328.5
220E	1567.91	307.011	3405.97
85D	-399.702	38.8275	3163.98
85D	-531.506	10.2128	3650.81
85D	-459.447	25.7771	3385.13
85D	-393.558	40.1953	3141.55
85D	-457.459	26.303	3377.65
85D	-496.235	17.913	3520.78
85D	-480.15	21.4531	3461.74
85D	-384.879	42.0895	3109.57
19G	167.733	943.381	3218.24
19G	141.641	1017.08	3532.85
19G	148.836	996.773	3446.21
19G	144.76	1008.5	3495.96
19G	169.629	938.275	3196.75
19G	147.797	1000.18	3460.29
19G	178.484	912.834	3088.74
43F	-645.671	474.735	3127.59
43F	-716.572	491.694	3326.94
43F	-823.881	517.557	3628.6
43F	-724.035	493.335	3347.78
43F	-639.707	473.13	3110.73
43F	-757.532	501.637	3442.44
43F	-774.327	505.757	3489.82
43F	-633.457	471.525	3093.13
242A	462.263	-86.2167	3565.51
242A	459.09	-59.0519	3259.6
242A	463.381	-95.9932	3674.55
242A	461.374	-78.2627	3476.29
242A	458.183	-51.4652	3173.96
242A	459.995	-66.8382	3347.12
242A	462.318	-84.5139	3548.13
242A	457.502	-47.1822	3125.21
171D	338.692	788.61	3303.45
171D	342.371	765.219	3173.36
171D	332.239	831.778	3543.54
171D	328.853	854.116	3667.67
171D	337.813	793.78	3332.28
171D	333.041	826.79	3515.6
171D	334.781	815.716	3453.75
171D	344.046	754.115	3111.5
77E	-110.059	195.629	3169.46
77E	-115.74	195.497	3201.59
77E	-157.56	193.631	3440.22
77E	-196.247	192.025	3661.42
77E	-98.9437	196.212	3106.03
77E	-152.327	194.046	3411.37
77E	-176.391	193.231	3548.98
77E	-163.293	193.504	3473.96
33D	-649.304	647.657	3122.88
33D	-720.838	676.531	3323.36
33D	-827.851	719.347	3622.57
33D	-729.366	679.96	3347.42
33D	-643.63	645.422	3107.21
33D	-778.451	699.59	3484.57
33D	-761.947	693.001	3438.38
33D	-636.227	642.517	3086.73
76E	-237.519	196.625	3185.9
76E	-286.738	195.044	3414.71
76E	-338.707	193.368	3654.31
76E	-230.809	196.71	3154.47
76E	-298.417	194.893	3468.27
76E	-282.627	195.126	3394.75
76E	-313.098	194.218	3536.6
76E	-219.719	197.167	3103.14
248F	1209.64	-131.751	3175.57
248F	1276.09	-161.234	3434.84
248F	1308.85	-176.206	3563.01
248F	1211.83	-132.63	3184.15
248F	1247.81	-148.851	3324.75
248F	1274.83	-160.882	3430.25
248F	1276.94	-161.782	3438.5
248F	1190.28	-122.96	3100
176A	1012.81	853.22	3485.05
176A	965.815	802.136	3216.04
176A	1033.96	876.115	3606.83
176A	986.665	824.831	3335.8
176A	960.538	796.575	3186
176A	1006.97	846.82	3451.88
176A	1010.88	851.166	3475.07
176A	941.576	775.935	3077.3
139D	27.0118	-716.625	3676.62
139D	76.0891	-600.964	3237.31
139D	47.6821	-667.978	3492.07
139D	80.3486	-590.971	3199.3
139D	54.359	-652.207	3431.93
139D	40.2244	-685.41	3558.03
139D	47.5228	-668.38	3493.57
139D	87.8341	-573.446	3133.35
209E	1473.57	446.897	3542.63
209E	1359.71	421.841	3170.39
209E	1430.73	437.414	3402.63
209E	1331.67	415.694	3078.65
209E	1408.74	432.822	3330.74
209E	1366.23	423.383	3191.96
209E	1434.82	438.333	3415.99
209E	1439.3	439.327	3430.47
19C	182.385	849.62	3219.73
19C	157.98	914.039	3534.22
19C	164.55	896.433	3448.43
19C	160.611	906.762	3499.31
19C	184.116	845.792	3200.21
19C	192.538	823.337	3090.95
19C	163.788	898.849	3460.12
191F	386.94	508.781	3550.79
191F	389.634	488.559	3311.69
191F	389.313	490.585	3337.42
191F	385.703	519.056	3670.36
191F	391.17	477.099	3176.54
191F	387.81	501.008	3459.25
191F	387.244	506.836	3526.75
191F	391.759	472.225	3119.38
23E	-616.845	809.57	3126.26
23E	-694.387	853.884	3350.71
23E	-686.485	849.391	3327.52
23E	-788.276	907.541	3622.01
23E	-611.208	806.57	3110.67
23E	-724.738	871.272	3438.36
23E	-740.895	880.385	3484.85
23E	-601.3	800.798	3081.64
38D	-32.0179	651.812	3211.28
38D	-67.9457	686.1	3455.67
38D	-97.8859	714.687	3658.28
38D	-62.9707	681.607	3423.09
38D	-82.3894	699.695	3552.46
38D	-26.7892	646.833	3176.26
38D	-70.92	688.84	3475.12
38D	-14.642	635.117	3094.14
175A	841.128	806.002	3226.3
175A	879.113	859.763	3508.51
175A	855.928	827.083	3336.23
175A	835.52	797.842	3182.26
175A	894.86	882.393	3626.97
175A	876.064	855.615	3486.56
175A	872.908	851.122	3462.71
175A	821.758	778.441	3080.23
247B	1111.44	-95.8409	3186.67
247B	1171.83	-123.458	3456.75
247B	1199.52	-136.244	3581.17
247B	1170.15	-122.686	3449.24
247B	1110.48	-95.4229	3182.28
247B	1143	-110.277	3327.76
247B	1167.87	-121.728	3439.52
247B	1092.81	-87.2442	3102.93
168H	1316.52	879.458	3196.97
168H	1312.75	876.626	3183.9
168H	1357.48	910.01	3338.19
168H	1379.05	926.138	3413.22
168H	1420.55	956.97	3556.12
168H	1388	932.811	3443.87
168H	1279.02	851.568	3067.28
168H	1381.82	928.16	3422.46
259B	1369.66	-218.96	3185.83
259B	1411.39	-238.305	3321.72
259B	1360.88	-214.941	3157.29
259B	1436.02	-249.739	3401.6
259B	1477.63	-269.156	3537.15
259B	1441.33	-252.219	3419.11
259B	1439.49	-251.34	3412.93
259B	1342.4	-206.158	3097.05
150C	295.155	-795.164	3260.03
150C	298.711	-767.917	3176.2
150C	303.677	-728.346	3053.61
150C	303.695	-728.387	3053.87
19D	89.479	906.084	3224.54
19D	66.5536	953.305	3437.35
19D	62.0311	963.028	3480.46
19D	93.451	897.816	3187.8
19D	55.2732	976.567	3542.06
19D	64.0173	958.552	3460.88
19D	104.374	875.384	3087.12
136G	-253.267	-644.907	3197.66
136G	-247.131	-637.096	3170.11
136G	-360.35	-781.717	3684.94
136G	-304.498	-710.371	3430.86
136G	-297.92	-702.1	3401.03
136G	-331.509	-744.774	3553.32
136G	-316.313	-725.218	3483.92
136G	-240.016	-628.097	3138.19
140C	280.609	-769.099	3641.05
140C	296.47	-661.091	3256.71
140C	299.803	-637.605	3172.56
140C	288.078	-718.345	3460.43
140C	289.569	-707.56	3422
140C	284.977	-739.526	3536.15
140C	287.124	-724.665	3483.08
140C	304.772	-604.255	3054.3
22B	-740.557	768.44	3108.64
22B	-828.655	810.189	3334.96
22B	-735.383	766.009	3095.37
22B	-815.284	803.892	3300.32
22B	-937.395	861.992	3614.08
22B	-882.127	835.708	3472.41
22B	-729.845	763.328	3081.41
22B	-866.223	828.211	3431.48
261B	371.706	-365.264	3338.2
261B	372.011	-363.55	3328.59
261B	372.037	-363.569	3328.73
261B	367.989	-406.08	3562.48
261B	366.17	-426.225	3674.02
261B	369.339	-390.638	3477.56
261B	374.603	-335.175	3172.68
261B	368.292	-403.507	3548.91
261B	375.112	-329.379	3141.3
34C	-432.534	597.546	3155.3
34C	-492.846	624.287	3369.05
34C	-568.289	657.859	3636.22
34C	-516.263	634.794	3452.23
34C	-532.364	641.746	3509.07
34C	-425.968	594.477	3132.18
34C	-493.892	624.692	3372.59
34C	-414.438	589.513	3091.58
121H	-855.394	-457.7	3117.49
121H	-1084.92	-579.373	3656.02
121H	-850.821	-455.457	3107.41
121H	-1015.89	-542.735	3494.29
121H	-999.128	-533.945	3454.93
121H	-861.686	-461.075	3132.67
249E	1429.65	-78.4462	3403.79
249E	1355.93	-56.4985	3162.25
249E	1471.74	-90.7026	3541.46
249E	1405.3	-71.1493	3324.04
249E	1363.77	-58.8537	3188.01
249E	1435.76	-80.1901	3423.85
249E	1433.12	-79.3458	3414.86
249E	1334.75	-50.2127	3092.92
19E	127.765	947.181	3231.52
19E	131.666	937.577	3191.65
19E	103.439	1007.23	3487.67
19E	98.6485	1019.45	3539.08
19E	107.768	996.995	3443.89
19E	141.576	913.022	3086.91
19E	106.105	1000.67	3459.69
187F	1150.89	628.146	3458.36
187F	1094.78	596.257	3200.16
187F	1092.36	594.839	3188.43
187F	1124.08	612.855	3334.8
187F	1179.19	644.266	3588.45
187F	1151.4	628.42	3460.77
187F	1068.9	581.493	3080.6
187F	1147.17	626.097	3441.55
285A	836.93	-554.465	3208.41
285A	878.435	-632.518	3520.15
285A	892.928	-659.623	3628.83
285A	832.7	-546.189	3176.32
285A	853.024	-584.574	3329.19
285A	826.3	-534.296	3128.53
285A	872.042	-620.21	3471.63
285A	872.635	-621.251	3475.8
148E	-14.2884	-688.149	3226.48
148E	-9.46609	-678.201	3193.28
148E	-1.54394	-661.613	3136.29
148E	-1.54503	-661.611	3136.28
109F	52.6781	-323.933	3669.56
109F	98.0889	-257.682	3236.55
109F	98.1187	-257.698	3236.47
109F	71.3276	-296.956	3493.33
109F	102.122	-251.767	3198.56
109F	77.2837	-287.986	3436.63
109F	110.213	-240.002	3121.8
109F	65.1247	-305.681	3551.38
109F	72.0549	-295.553	3485.27
36A	-277.866	688.364	3174.47
36A	-329.679	723.302	3400.26
36A	-385.286	760.729	3642.13
36A	-358.237	742.484	3524.78
36A	-271.712	684.378	3148.35
36A	-258.044	675.117	3088.92
36A	-327.641	721.941	3391.41
36A	-343.248	732.505	3459.88
230E	1607.55	176.939	3524.11
230E	1556.87	178.516	3378.31
230E	1493.23	180.824	3194.64
230E	1479.68	181.206	3155.43
230E	1493.23	180.833	3194.68
230E	1538.89	179.232	3326.17
230E	1569.93	178.147	3415.46
230E	1565.88	178.268	3404.12
230E	1454.16	182.106	3081.97
38H	57.714	691.189	3223.32
38H	27.8677	729.68	3475.14
38H	5.89111	757.647	3659.09
38H	61.9674	685.397	3185.84
38H	27.1802	730.325	3479.96
38H	72.8731	671.398	3094.22
38H	32.832	723.069	3432.18
38H	17.4472	742.792	3561.16
239F	1416.02	-43.7702	3406.64
239F	1343.02	-24.3959	3164.12
239F	1457.07	-54.5448	3543.05
239F	1350.19	-26.3305	3187.99
239F	1391.36	-37.2006	3324.97
239F	1321.03	-18.6327	3091.32
239F	1421.74	-45.2343	3425.6
239F	1419.01	-44.5198	3416.51
106E	-245.016	-171.93	3188.41
106E	-244.974	-171.943	3188.27
106E	-349.093	-232.58	3665.46
106E	-295.125	-201.137	3417.79
106E	-238.727	-168.245	3159.48
106E	-306.914	-208.102	3472.44
106E	-229.42	-162.748	3117.11
106E	-289.848	-198.129	3394.38
106E	-322.101	-216.942	3542.01
181G	379.242	599.357	3174.15
181G	376.881	619.88	3336.73
181G	377.289	616.39	3308.89
181G	373.544	646.127	3546.91
181G	371.948	661.7	3670.02
181G	374.082	643.062	3522.42
181G	380.222	592.091	3115.35
181G	375.068	635.527	3460.26
75F	-398.16	122.864	3163.94
75F	-529.571	107.748	3650.29
75F	-457.686	116.192	3383.97
